Row ID,Order ID,Customer ID,Ship Mode,Order Date,Ship Date,period,Season,year,month,day_of_week,Coordinates,State,City,Segment,Sub-Category,Product ID,Product Name,Discount,Sales,Quantity,unit_value,Profit
2588,CA-2017-131695,RA-19285,Standard Class,2017-06-30,2017-07-06,183 days,Summer,2017,6,4,"(40.7128, -74.006)",New York,New York City,Consumer,Furnishings,FUR-FU-10002045,"Executive Impressions 14""",0.0,22.23,1,22.23,9.7812
2591,US-2016-115455,SE-20110,Standard Class,2016-09-08,2016-09-14,478 days,Fall,2016,9,3,"(40.6331, -89.3985)",Texas,Wheeling,Consumer,Furnishings,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",0.6,14.136,2,7.068,-7.7748
2592,US-2016-115455,SE-20110,Standard Class,2016-09-08,2016-09-14,478 days,Fall,2016,9,3,"(40.6331, -89.3985)",Illinois,Wheeling,Consumer,Tables,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,0.5,601.47,3,200.49,-300.735
2604,CA-2016-165848,EN-13780,Same Day,2016-06-04,2016-06-04,574 days,Summer,2016,6,5,"(40.7128, -74.006)",New York,New York City,Consumer,Bookcases,FUR-BO-10000362,Sauder Inglewood Library Bookcases,0.2,136.784,1,136.784,5.1294
2614,CA-2016-137204,BO-11350,Standard Class,2016-04-30,2016-05-05,609 days,Spring,2016,4,5,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Chairs,FUR-CH-10002304,"Global Stack Chair without Arms, Black",0.2,41.568,2,20.784,2.598
2634,US-2017-110604,JF-15295,Standard Class,2017-05-15,2017-05-20,229 days,Spring,2017,5,0,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,0.2,220.96,1,220.96,24.858
2635,CA-2015-116750,BF-10975,Second Class,2015-07-05,2015-07-10,909 days,Summer,2015,7,6,"(35.7596, -79.0193)",Florida,Fayetteville,Corporate,Furnishings,FUR-FU-10003829,Stackable Trays,0.2,4.928,2,2.464,0.7392
2645,CA-2016-149111,BF-11170,Second Class,2016-04-23,2016-04-21,616 days,Spring,2016,4,5,"(35.7596, -79.0193)",North Carolina,Raleigh,Home Office,Furnishings,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",0.2,18.624,8,2.328,6.2856
2646,CA-2014-131002,TB-21400,Second Class,2014-09-13,2014-09-12,1204 days,Fall,2014,9,5,"(35.4676, -97.5164)",Oklahoma,Tulsa,Consumer,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",0.0,57.69,3,19.23,23.6529
2649,CA-2014-131002,TB-21400,Second Class,2014-09-13,2014-09-12,1204 days,Fall,2014,9,5,"(35.4676, -97.5164)",Oklahoma,Tulsa,Consumer,Furnishings,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.0,821.88,6,136.98,213.6888
2660,CA-2015-135538,HR-14830,Standard Class,2015-12-26,2015-12-28,735 days,Winter,2015,12,5,"(34.0489, -111.0937)",Arizona,Gilbert,Corporate,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,0.2,883.84,4,220.96,99.432
2665,CA-2016-164784,HF-14995,First Class,2016-05-01,2016-05-04,608 days,Spring,2016,5,6,"(35.5175, -86.5804)",Tennessee,Memphis,Consumer,Tables,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,0.4,370.62,3,123.54,-142.071
2672,CA-2014-126403,RR-19525,Second Class,2014-09-09,2014-09-12,1208 days,Fall,2014,9,1,"(42.4072, -71.3824)",Massachusetts,Lowell,Corporate,Chairs,FUR-CH-10003761,Global Italian Leather Office Chair,0.0,785.88,6,130.98,212.1876
2694,CA-2016-138079,AJ-10795,Standard Class,2016-01-22,2016-01-28,708 days,Winter,2016,1,4,"(47.7511, -120.7401)",Washington,Seattle,Corporate,Furnishings,FUR-FU-10001475,"Contract Clock, 14"", Brown",0.0,109.9,5,21.98,37.366
2695,CA-2014-143182,DL-12865,Standard Class,2014-10-18,2014-10-20,1169 days,Fall,2014,10,5,"(27.9944, -81.7603)",Florida,Hialeah,Consumer,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",0.2,15.384,1,15.384,4.0383
2701,CA-2014-145317,SM-20320,Standard Class,2014-03-22,2014-03-23,1379 days,Spring,2014,3,5,"(27.9944, -81.7603)",Florida,Jacksonville,Home Office,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",0.2,30.768,2,15.384,8.0766
2709,CA-2015-121797,CC-12145,Standard Class,2015-01-31,2015-02-06,1064 days,Winter,2015,1,5,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Furnishings,FUR-FU-10001876,"Computer Room Manger, 14""",0.0,227.36,7,32.480000000000004,81.8496
2712,CA-2017-132430,CP-12085,First Class,2017-10-14,2017-10-11,77 days,Fall,2017,10,5,"(40.4173, -82.9071)",Ohio,Lakewood,Corporate,Furnishings,FUR-FU-10003577,Nu-Dell Leatherette Frames,0.2,45.888,4,11.472,9.1776
2720,CA-2014-110030,LF-17185,Second Class,2014-12-06,2014-12-08,1120 days,Winter,2014,12,5,"(31.9686, -99.9018)",Texas,Houston,Consumer,Furnishings,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,0.6,23.976,3,7.992,-14.3856
2727,CA-2017-149888,EP-13915,Standard Class,2017-11-07,2017-11-13,53 days,Fall,2017,11,1,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Consumer,Tables,FUR-TA-10000849,Bevis Rectangular Conference Tables,0.4,350.352,4,87.588,-140.1408
2732,CA-2017-104801,FH-14350,Standard Class,2017-02-13,2017-02-19,320 days,Winter,2017,2,0,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Furnishings,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.0,107.53,1,107.53,21.506
2738,CA-2015-115798,KL-16645,Standard Class,2015-11-14,2015-11-19,777 days,Fall,2015,11,5,"(38.9108, -75.5277)",Delaware,Newark,Consumer,Bookcases,FUR-BO-10004467,Bestar Classic Bookcase,0.0,299.97,3,99.99000000000001,56.9943
2743,CA-2014-149244,MS-17530,Standard Class,2014-11-04,2014-11-08,1152 days,Fall,2014,11,1,"(36.7783, -119.4179)",Texas,San Diego,Consumer,Furnishings,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",0.0,35.34,2,17.67,13.4292
2744,CA-2015-140144,SC-20770,Second Class,2015-06-20,2015-06-25,924 days,Summer,2015,6,5,"(36.7783, -119.4179)",Ohio,San Francisco,Corporate,Furnishings,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",0.0,257.64,6,42.94,100.4796
2752,CA-2014-158029,HF-14995,Standard Class,2014-05-26,2014-05-30,1314 days,Spring,2014,5,0,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Chairs,FUR-CH-10000988,Hon Olson Stacker Stools,0.2,225.296,2,112.648,22.5296
2759,CA-2016-146171,JP-16135,Standard Class,2016-03-11,2016-03-15,659 days,Spring,2016,3,4,"(32.1656, -82.9001)",Texas,Columbus,Home Office,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",0.0,76.92,4,19.23,31.5372
2778,CA-2015-138534,JM-15535,Second Class,2015-07-17,2015-07-19,897 days,Summer,2015,7,4,"(36.7783, -119.4179)",California,Bakersfield,Consumer,Bookcases,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",0.15,195.466,2,97.733,-13.7976
2779,CA-2017-108322,SS-20140,Standard Class,2017-04-30,2017-05-05,244 days,Spring,2017,4,6,"(27.9944, -81.7603)",Florida,Pompano Beach,Corporate,Furnishings,FUR-FU-10001935,3M Hangers With Command Adhesive,0.2,23.68,8,2.96,6.216
2786,CA-2015-149972,CD-12790,First Class,2015-09-21,2015-09-23,831 days,Fall,2015,9,0,"(36.7783, -119.4179)",California,Los Angeles,Home Office,Chairs,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,0.2,601.536,4,150.384,0.0
2790,US-2014-117744,MD-17860,Standard Class,2014-12-06,2014-12-06,1120 days,Winter,2014,12,5,"(31.9686, -99.9018)",Texas,Corpus Christi,Corporate,Furnishings,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,0.6,39.96,5,7.992,-23.976
2797,CA-2014-154599,KN-16450,Standard Class,2014-04-12,2014-04-17,1358 days,Spring,2014,4,5,"(36.7783, -119.4179)",California,Redondo Beach,Corporate,Bookcases,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.15,308.499,3,102.83300000000001,-18.147
2803,CA-2017-143329,DL-13330,Standard Class,2017-11-03,2017-11-08,57 days,Fall,2017,11,4,"(33.791672, -106.019002)",New Mexico,Las Cruces,Consumer,Furnishings,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,0.0,41.37,3,13.79,17.3754
2806,CA-2015-122623,CC-12145,Standard Class,2015-09-12,2015-09-11,840 days,Fall,2015,9,5,"(31.9686, -99.9018)",Texas,El Paso,Consumer,Chairs,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",0.3,47.516,2,23.758,-2.0364
2809,CA-2015-148635,MH-18025,Second Class,2015-07-25,2015-07-27,889 days,Summer,2015,7,5,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Bookcases,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",0.0,704.9,5,140.98,56.392
2810,CA-2015-148635,MH-18025,Second Class,2015-07-25,2015-07-27,889 days,Summer,2015,7,5,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Chairs,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.2,561.568,2,280.784,28.0784
2812,CA-2015-135685,MP-18175,Second Class,2015-11-16,2015-11-18,775 days,Fall,2015,11,0,"(43.7844, -88.7879)",Wisconsin,Milwaukee,Home Office,Furnishings,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",0.0,185.58,6,30.930000000000003,76.0878
2813,CA-2015-135685,MP-18175,Second Class,2015-11-21,2015-11-18,770 days,Fall,2015,11,5,"(43.7844, -88.7879)",Wisconsin,Milwaukee,Home Office,Tables,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.0,214.11,3,71.37,36.3987
2815,CA-2015-135685,MP-18175,Second Class,2015-11-16,2015-11-18,775 days,Fall,2015,11,0,"(43.7844, -88.7879)",Wisconsin,Milwaukee,Home Office,Tables,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0.0,653.55,3,217.85,111.1035
2817,CA-2015-104626,DR-12940,Standard Class,2015-09-01,2015-09-08,851 days,Fall,2015,9,1,"(42.4072, -71.3824)",Ohio,Franklin,Home Office,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",0.0,60.74,1,60.74,15.185
2818,CA-2015-104626,DR-12940,Standard Class,2015-09-05,2015-09-08,847 days,Fall,2015,9,5,"(42.4072, -71.3824)",Massachusetts,Franklin,Home Office,Furnishings,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,0.0,124.36,2,62.18,27.3592
2821,CA-2016-160500,DM-13015,First Class,2016-05-05,2016-05-08,604 days,Spring,2016,5,3,"(36.7783, -119.4179)",California,Encinitas,Consumer,Tables,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,0.2,298.776,3,99.592,7.4694
2826,US-2014-112914,MT-18070,Standard Class,2014-09-27,2014-09-30,1190 days,Fall,2014,9,5,"(31.9686, -99.9018)",Texas,Houston,Home Office,Bookcases,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,0.32,300.5328,2,150.2664,-97.2312
2841,US-2014-125521,CK-12325,Standard Class,2014-03-14,2014-03-19,1387 days,Spring,2014,3,4,"(37.127156, -77.982101)",Virginia,Chesapeake,Home Office,Chairs,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,0.0,1139.92,4,284.98,284.98
2845,US-2016-162852,BG-11695,Standard Class,2016-12-27,2016-12-31,368 days,Winter,2016,12,1,"(40.6331, -89.3985)",Illinois,Woodstock,Corporate,Chairs,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",0.3,845.488,8,105.686,-12.0784
2848,CA-2017-157854,DM-13345,Standard Class,2017-04-08,2017-04-15,266 days,Spring,2017,4,5,"(32.1656, -82.9001)",Georgia,Roswell,Corporate,Furnishings,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",0.0,56.28,6,9.38,15.7584
2853,CA-2016-136371,SV-20935,Second Class,2016-03-19,2016-03-21,651 days,Spring,2016,3,5,"(40.7128, -74.006)",New York,Oceanside,Consumer,Furnishings,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",0.0,14.98,1,14.98,6.8908
2854,CA-2016-136371,SV-20935,Second Class,2016-03-19,2016-03-21,651 days,Spring,2016,3,5,"(40.7128, -74.006)",New York,Oceanside,Consumer,Furnishings,FUR-FU-10000221,"Master Caster Door Stop, Brown",0.0,20.32,4,5.08,6.9088
2857,CA-2016-128594,DJ-13510,First Class,2016-08-27,2016-08-29,490 days,Summer,2016,8,5,"(36.7783, -119.4179)",California,San Diego,Corporate,Chairs,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,0.2,1603.136,4,400.784,100.196
2858,CA-2016-154690,CC-12370,Second Class,2016-08-15,2016-08-17,502 days,Summer,2016,8,0,"(35.7596, -79.0193)",North Carolina,Fayetteville,Consumer,Chairs,FUR-CH-10000988,Hon Olson Stacker Stools,0.2,225.296,2,112.648,22.5296
2861,CA-2017-138975,SC-20380,Standard Class,2017-05-19,2017-05-23,225 days,Spring,2017,5,4,"(32.1656, -82.9001)",Georgia,Atlanta,Consumer,Bookcases,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,0.0,1628.82,9,180.98,374.6286
2870,CA-2017-143861,LC-16885,Standard Class,2017-06-17,2017-06-19,196 days,Summer,2017,6,5,"(27.9944, -81.7603)",Florida,Saint Petersburg,Consumer,Furnishings,FUR-FU-10001546,Dana Swing-Arm Lamps,0.2,17.088,2,8.544,1.068
2872,CA-2014-148040,BF-11275,Standard Class,2014-03-22,2014-03-26,1379 days,Spring,2014,3,5,"(34.0489, -111.0937)",Arizona,Tucson,Corporate,Chairs,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,0.2,314.352,3,104.78399999999999,-35.3646
2876,US-2016-167339,TD-20995,Second Class,2016-01-21,2016-01-23,709 days,Winter,2016,1,3,"(36.7783, -119.4179)",California,San Diego,Consumer,Chairs,FUR-CH-10004289,Global Super Steno Chair,0.2,153.568,2,76.784,-5.7588
2877,US-2016-167339,TD-20995,Second Class,2016-01-21,2016-01-23,709 days,Winter,2016,1,3,"(36.7783, -119.4179)",California,San Diego,Consumer,Chairs,FUR-CH-10000785,Global Ergonomic Managers Chair,0.2,1013.488,7,144.78400000000002,76.0116
2884,CA-2016-130799,BK-11260,Second Class,2016-11-11,2016-11-16,414 days,Fall,2016,11,4,"(36.7783, -119.4179)",California,San Francisco,Consumer,Furnishings,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.0,6.96,4,1.74,2.2272
2891,CA-2014-142727,HG-14845,Second Class,2014-04-29,2014-05-01,1341 days,Spring,2014,4,1,"(30.9843, -91.9623)",Louisiana,Lake Charles,Consumer,Chairs,FUR-CH-10002304,"Global Stack Chair without Arms, Black",0.0,51.96,2,25.98,12.99
2895,CA-2017-139913,JC-16105,Standard Class,2017-10-23,2017-10-29,68 days,Fall,2017,10,0,"(40.7128, -74.006)",New York,Rochester,Corporate,Furnishings,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",0.0,69.08,11,6.28,29.0136
2899,US-2015-114839,PW-19240,Standard Class,2015-04-26,2015-04-30,979 days,Spring,2015,4,6,"(31.9686, -99.9018)",Texas,Houston,Consumer,Chairs,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,0.3,408.422,2,204.211,-5.8346
2905,CA-2016-153577,KH-16330,Standard Class,2016-06-27,2016-07-01,551 days,Summer,2016,6,0,"(40.6331, -89.3985)",Illinois,Highland Park,Corporate,Chairs,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,0.3,539.658,3,179.886,-7.7094
2920,CA-2016-160129,LS-17200,Same Day,2016-11-23,2016-11-23,402 days,Fall,2016,11,2,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Corporate,Furnishings,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,0.2,14.368,2,7.184,3.9512
2921,CA-2016-160129,LS-17200,Same Day,2016-11-23,2016-11-23,402 days,Fall,2016,11,2,"(41.2033, -77.1945)",Florida,Philadelphia,Corporate,Furnishings,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",0.2,70.448,7,10.063999999999998,12.3284
2926,CA-2014-157721,JM-16195,First Class,2014-09-02,2014-09-05,1215 days,Fall,2014,9,1,"(40.7128, -74.006)",New York,Watertown,Consumer,Furnishings,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",0.0,70.71,1,70.71,4.9497
2927,CA-2017-128629,BP-11155,Second Class,2017-07-10,2017-07-14,173 days,Summer,2017,7,0,"(32.1656, -82.9001)",Georgia,Columbus,Consumer,Furnishings,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",0.0,18.84,3,6.28,7.9128
2930,CA-2017-143434,ME-17320,Standard Class,2017-11-18,2017-11-24,42 days,Fall,2017,11,5,"(44.3148, -85.6024)",Michigan,Saginaw,Home Office,Furnishings,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",0.0,19.76,4,4.94,8.2992
2933,CA-2015-168564,TT-21220,Same Day,2015-08-08,2015-08-08,875 days,Summer,2015,8,5,"(36.7783, -119.4179)",Ohio,San Francisco,Consumer,Chairs,FUR-CH-10000785,Global Ergonomic Managers Chair,0.2,144.784,1,144.784,10.8588
2941,CA-2017-155880,JD-16150,Standard Class,2017-03-25,2017-03-31,280 days,Spring,2017,3,5,"(43.7844, -88.7879)",Florida,Milwaukee,Corporate,Chairs,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,0.0,90.99,1,90.99,14.5584
2942,CA-2017-155880,JD-16150,Standard Class,2017-03-25,2017-03-31,280 days,Spring,2017,3,5,"(43.7844, -88.7879)",Wisconsin,Milwaukee,Corporate,Chairs,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",0.0,1526.56,7,218.07999999999998,427.4368
2943,CA-2017-155880,JD-16150,Standard Class,2017-03-25,2017-03-31,280 days,Spring,2017,3,5,"(43.7844, -88.7879)",Wisconsin,Milwaukee,Corporate,Chairs,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",0.0,368.97,3,122.99000000000001,40.5867
2945,CA-2017-126242,MC-18100,Standard Class,2017-11-25,2017-11-24,35 days,Fall,2017,11,5,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Furnishings,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",0.0,18.7,1,18.7,7.106
2946,CA-2016-166443,LH-17020,First Class,2016-11-04,2016-11-05,421 days,Fall,2016,11,4,"(36.7783, -119.4179)",California,San Francisco,Consumer,Furnishings,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,0.0,38.29,7,5.47,16.4647
2952,CA-2017-134915,EM-14140,Same Day,2017-11-12,2017-11-12,48 days,Fall,2017,11,6,"(34.0489, -111.0937)",Arizona,Glendale,Home Office,Chairs,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,0.2,113.888,2,56.944,9.9652
2957,CA-2017-123638,MA-17995,Standard Class,2017-06-27,2017-07-04,186 days,Summer,2017,6,1,"(40.7128, -74.006)",New York,Watertown,Home Office,Chairs,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",0.1,191.646,3,63.882,31.941
2964,CA-2017-137428,AY-10555,Second Class,2017-12-16,2017-12-21,14 days,Winter,2017,12,5,"(36.7783, -119.4179)",California,Oceanside,Corporate,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",0.2,97.184,2,48.592,6.074
2966,CA-2017-137428,AY-10555,Second Class,2017-12-16,2017-12-21,14 days,Winter,2017,12,5,"(36.7783, -119.4179)",California,Oceanside,Corporate,Furnishings,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.0,18.96,2,9.48,7.584
2967,CA-2014-162866,Co-12640,Standard Class,2014-12-27,2014-12-31,1099 days,Winter,2014,12,5,"(40.6331, -89.3985)",Illinois,Skokie,Consumer,Furnishings,FUR-FU-10001473,DAX Wood Document Frame,0.6,32.952,25,1.31808,-19.7712
2972,CA-2017-167941,JF-15565,Second Class,2017-11-11,2017-11-09,49 days,Fall,2017,11,5,"(35.7596, -79.0193)",North Carolina,Fayetteville,Consumer,Furnishings,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",0.2,28.272,2,14.136,6.3612
2975,CA-2015-137512,AG-10675,Standard Class,2015-05-09,2015-05-12,966 days,Spring,2015,5,5,"(31.9686, -99.9018)",Texas,Allen,Consumer,Tables,FUR-TA-10001095,Chromcraft Round Conference Tables,0.3,244.006,2,122.003,-31.3722
2981,CA-2015-139850,GB-14575,Standard Class,2015-06-12,2015-06-17,932 days,Summer,2015,6,4,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Consumer,Furnishings,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",0.2,43.296,2,21.648,4.3296
2982,CA-2014-131310,CL-12565,Standard Class,2014-07-12,2014-07-18,1267 days,Summer,2014,7,5,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Chairs,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",0.2,123.136,4,30.784,13.8528
2985,US-2014-112872,RC-19960,Second Class,2014-12-06,2014-12-11,1120 days,Winter,2014,12,5,"(43.8041, -120.5542)",Oregon,Springfield,Consumer,Tables,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",0.5,275.49,1,275.49,-170.8038
2986,CA-2016-139269,JB-16045,Standard Class,2016-05-25,2016-05-30,584 days,Spring,2016,5,2,"(32.1656, -82.9001)",Georgia,Columbus,Home Office,Furnishings,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,0.0,24.96,1,24.96,6.24
2998,CA-2014-138317,NW-18400,Standard Class,2014-06-21,2014-06-25,1288 days,Summer,2014,6,5,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Consumer,Furnishings,FUR-FU-10000550,Stacking Trays by OIC,0.2,3.984,1,3.984,0.6474
3009,CA-2016-124772,JG-15160,First Class,2016-12-05,2016-12-06,390 days,Winter,2016,12,0,"(37.8393, -84.27)",Florida,Murray,Consumer,Furnishings,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",0.0,191.82,3,63.94,74.8098
3018,US-2016-160528,MH-18115,Standard Class,2016-08-27,2016-08-30,490 days,Summer,2016,8,5,"(31.9686, -99.9018)",Texas,Pharr,Home Office,Furnishings,FUR-FU-10004973,Flat Face Poster Frame,0.6,22.608,3,7.5360000000000005,-10.1736
3022,CA-2015-123568,SC-20095,Standard Class,2015-11-08,2015-11-14,783 days,Fall,2015,11,6,"(39.32, -111.0937)",Ohio,West Jordan,Consumer,Furnishings,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",0.0,66.69,3,22.23,22.0077
3027,CA-2017-169054,MO-17800,Standard Class,2017-04-22,2017-04-26,252 days,Spring,2017,4,5,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Home Office,Furnishings,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.2,254.352,3,84.784,0.0
3029,CA-2017-116855,AI-10855,Standard Class,2017-12-17,2017-12-21,13 days,Winter,2017,12,6,"(30.152971, -98.973098)",Texas,Chesapeake,Consumer,Chairs,FUR-CH-10003846,Hon Valutask Swivel Chairs,0.0,504.9,5,100.97999999999999,80.784
3031,CA-2015-168480,DM-12955,Standard Class,2015-09-21,2015-09-27,831 days,Fall,2015,9,0,"(44.3148, -85.6024)",Texas,Lincoln Park,Corporate,Bookcases,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,0.0,194.32,4,48.58,31.0912
3033,US-2016-114293,JH-16180,Standard Class,2016-11-26,2016-11-26,399 days,Fall,2016,11,5,"(43.8041, -120.5542)",Oregon,Gresham,Consumer,Chairs,FUR-CH-10003833,Novimex Fabric Task Chair,0.2,195.136,1,195.136,-12.196
